x,y,z,longitude,latitude,speed,sound,timestamp,type,
0.0495911,9.90558,0.718719,87.2922,23.5453,0,70.3495,1.5015e+12,smooth road,
-0.334488,8.93542,0.632645,87.2922,23.5453,0,70.3495,1.5015e+12,smooth road,
0.069809,9.46556,0.0860748,87.2922,23.5453,0,70.3495,1.5015e+12,smooth road,
-0.491165,9.00186,0.92662,87.2922,23.5453,0,70.3495,1.5015e+12,smooth road,
0.141144,9.58813,0.0409546,87.2922,23.5453,0,70.3495,1.5015e+12,smooth road,
-0.843323,9.15417,0.741684,87.2922,23.5453,0,70.3495,1.5015e+12,smooth road,
0.0613403,9.4277,0.076355,87.2922,23.5453,0,70.3495,1.5015e+12,smooth road,
-0.457855,9.12881,0.716217,87.2922,23.5453,0,70.3495,1.5015e+12,smooth road,
0.107193,9.38638,0.213699,87.2922,23.5453,0,87.8075,1.5015e+12,smooth road,
-0.785049,9.32001,1.17,87.2922,23.5453,0,87.8075,1.5015e+12,smooth road,
-0.280899,9.4583,-0.153152,87.2922,23.5453,0,87.8075,1.5015e+12,smooth road,
-0.397598,9.10794,1.15775,87.2922,23.5453,0,87.8075,1.5015e+12,smooth road,
-0.277756,9.64485,-0.411743,87.2922,23.5453,0,87.8075,1.5015e+12,smooth road,
-0.397781,9.12364,0.649185,87.2922,23.5453,0,87.8075,1.5015e+12,smooth road,
-0.269287,9.96542,1.01581,87.2922,23.5453,0,87.8075,1.5015e+12,smooth road,
0.273148,9.60107,2.63943,87.2922,23.5453,0,87.8075,1.5015e+12,smooth road,
0.418106,9.31557,2.01315,87.2922,23.5453,0,87.8075,1.5015e+12,smooth road,
-0.620789,9.67607,0.73114,87.2922,23.5453,0,87.8075,1.5015e+12,smooth road,
-0.336349,9.71866,-0.906219,87.2922,23.5453,0,87.8075,1.5015e+12,smooth road,
0.0628204,10.4022,1.12393,87.2922,23.5453,0,87.8075,1.5015e+12,smooth road,
-0.774612,10.4884,3.1239,87.2922,23.5453,0,88.6237,1.5015e+12,smooth road,
0.784164,11.0237,5.27661,87.2922,23.5453,0,88.6237,1.5015e+12,smooth road,
-0.322067,10.4365,3.672,87.2922,23.5453,0,88.6237,1.5015e+12,smooth road,
0.148392,9.93565,-0.319611,87.2922,23.5453,0,88.6237,1.5015e+12,smooth road,
-0.674561,9.34923,-4.30453,87.2922,23.5453,0,88.6237,1.5015e+12,smooth road,
-0.965408,9.05904,-6.06013,87.2922,23.5453,0,88.6237,1.5015e+12,smooth road,
-1.10565,9.46475,-4.41133,87.2922,23.5453,0,88.6237,1.5015e+12,smooth road,
0.678238,9.50266,-2.97528,87.2922,23.5453,0,88.6237,1.5015e+12,smooth road,
-0.387146,9.66307,-0.272995,87.2922,23.5453,0,88.6237,1.5015e+12,smooth road,
0.907181,8.72844,2.73775,87.2922,23.5453,0,88.6237,1.5015e+12,smooth road,
0.883896,9.53024,2.286,87.2922,23.5453,0,88.6237,1.5015e+12,smooth road,
0.241196,9.63408,2.51837,87.2922,23.5453,0,88.6237,1.5015e+12,smooth road,
0.453857,9.14015,0.0529938,87.2922,23.5453,0,79.4786,1.5015e+12,smooth road,
1.6125,9.48976,1.86241,87.2922,23.5453,0,79.4786,1.5015e+12,smooth road,
1.16121,8.93245,0.494476,87.2922,23.5453,0,79.4786,1.5015e+12,smooth road,
0.446014,9.39326,1.78145,87.2922,23.5453,0,79.4786,1.5015e+12,smooth road,
0.968384,9.45287,1.88277,87.2922,23.5453,0,79.4786,1.5015e+12,smooth road,
0.899246,9.2215,0.576492,87.2922,23.5453,0,79.4786,1.5015e+12,smooth road,
0.803024,9.17046,0.183609,87.2922,23.5453,0,79.4786,1.5015e+12,smooth road,
0.87413,8.91812,3.09129,87.2922,23.5453,0,79.4786,1.5015e+12,smooth road,
0.543961,9.71315,1.50658,87.2922,23.5453,0,79.4786,1.5015e+12,smooth road,
0.19635,9.50958,-0.769821,87.2922,23.5453,0,79.4786,1.5015e+12,smooth road,
0.485077,9.16653,0.145721,87.2922,23.5453,0,79.4786,1.5015e+12,smooth road,
0.309006,8.83272,3.99274,87.2922,23.5453,0,79.4786,1.5015e+12,smooth road,
0.507156,9.51732,3.68767,87.2922,23.5453,0,78.5796,1.5015e+12,smooth road,
-0.0405731,9.84383,0.0896454,87.2922,23.5453,0,78.5796,1.5015e+12,smooth road,
-0.437119,9.79089,-1.49117,87.2922,23.5453,0,78.5796,1.5015e+12,smooth road,
-0.358612,9.315,0.694489,87.2922,23.5453,0,78.5796,1.5015e+12,smooth road,
0.199417,9.88902,1.89909,87.2922,23.5453,0,78.5796,1.5015e+12,smooth road,
0.103729,8.42332,3.32939,87.2922,23.5453,0,78.5796,1.5015e+12,smooth road,
-0.327072,9.44414,1.99289,87.2922,23.5453,0,78.5796,1.5015e+12,smooth road,
-1.02744,9.33347,1.34381,87.2922,23.5453,0,78.5796,1.5015e+12,smooth road,
-1.23854,9.55991,-1.2256,87.2922,23.5453,0,78.5796,1.5015e+12,smooth road,
-1.02965,10.1086,-0.727539,87.2922,23.5453,0,78.5796,1.5015e+12,smooth road,
-0.606003,9.70407,-1.20465,87.2922,23.5453,0,78.5796,1.5015e+12,smooth road,
-1.0444,9.45592,-0.925278,87.2922,23.5453,0,78.5796,1.5015e+12,smooth road,
-0.0341492,9.42384,-0.730209,87.2922,23.5453,0,76.0977,1.5015e+12,smooth road,
0.128601,9.56252,-1.7326,87.2922,23.5453,0,76.0977,1.5015e+12,smooth road,
1.16463,8.92166,-0.767715,87.2922,23.5453,0,76.0977,1.5015e+12,smooth road,
1.69093,9.83453,-0.988312,87.2922,23.5453,0,76.0977,1.5015e+12,smooth road,
2.54753,9.79869,0.90004,87.2922,23.5453,0,76.0977,1.5015e+12,smooth road,
1.99242,9.00183,-0.447144,87.2922,23.5453,0,76.0977,1.5015e+12,smooth road,
1.61963,8.6804,1.04558,87.2922,23.5453,0,76.0977,1.5015e+12,smooth road,
0.0678406,9.18158,0.65567,87.2922,23.5453,0,76.0977,1.5015e+12,smooth road,
-1.34831,8.65413,1.36568,87.2922,23.5453,0,76.0977,1.5015e+12,smooth road,
-0.429474,9.72491,-0.763123,87.2922,23.5453,0,76.0977,1.5015e+12,smooth road,
0.965729,9.12817,0.75058,87.2922,23.5453,0,76.0977,1.5015e+12,smooth road,
0.414749,9.76915,0.549545,87.2922,23.5453,0,76.0977,1.5015e+12,smooth road,
-0.664536,8.67564,2.34448,87.2922,23.5453,0,77.9449,1.5015e+12,smooth road,
-1.40793,9.32805,1.69716,87.2922,23.5453,0,77.9449,1.5015e+12,smooth road,
-0.840805,9.37724,1.45384,87.2922,23.5453,0,77.9449,1.5015e+12,smooth road,
-0.528763,10.1575,-0.131714,87.2922,23.5453,0,77.9449,1.5015e+12,smooth road,
-1.46999,9.76193,0.899292,87.2922,23.5453,0,77.9449,1.5015e+12,pot holes,
-1.34573,9.757,0.195129,87.2922,23.5453,0,77.9449,1.5015e+12,pot holes,
-1.04147,9.21989,1.63611,87.2922,23.5453,0,77.9449,1.5015e+12,pot holes,
-0.768921,9.44882,0.0399628,87.2922,23.5453,0,77.9449,1.5015e+12,pot holes,
-1.09587,9.84407,0.912552,87.2922,23.5454,0.38,77.9449,1.5015e+12,pot holes,
-2.08818,9.04918,0.55394,87.2922,23.5454,0.38,77.9449,1.5015e+12,smooth road,
-1.73941,9.89911,-0.0978394,87.2922,23.5454,0.38,77.9449,1.5015e+12,smooth road,
-1.15016,8.85661,1.32457,87.2922,23.5454,0.38,81.7043,1.5015e+12,pot holes,
-0.575775,9.93906,0.539398,87.2922,23.5454,0.38,81.7043,1.5015e+12,pot holes,
-0.989532,8.67841,1.95169,87.2922,23.5454,0.38,81.7043,1.5015e+12,smooth road,
-0.30513,9.85014,0.786224,87.2922,23.5454,0.38,81.7043,1.5015e+12,pot holes,
-0.0213165,8.86142,3.42177,87.2922,23.5454,0.38,81.7043,1.5015e+12,smooth road,
0.533981,9.9754,0.0499878,87.2922,23.5454,0.38,81.7043,1.5015e+12,smooth road,
0.247589,9.48071,2.1382,87.2922,23.5454,0.38,81.7043,1.5015e+12,pot holes,
1.56969,9.8674,0.416672,87.2922,23.5454,0.38,81.7043,1.5015e+12,pot holes,
2.49385,8.76785,1.76239,87.2922,23.5454,0.38,81.7043,1.5015e+12,pot holes,
2.80302,9.16603,1.46527,87.2922,23.5454,0.38,81.7043,1.5015e+12,pot holes,
2.39182,8.97459,1.13054,87.2922,23.5454,0.38,81.7043,1.5015e+12,smooth road,
2.0582,8.78828,0.637482,87.2922,23.5454,0.38,81.7043,1.5015e+12,smooth road,
1.07904,9.58289,1.3383,87.2922,23.5454,0.38,81.7043,1.5015e+12,smooth road,
2.15405,7.67314,1.20616,87.2922,23.5454,0.38,83.5104,1.5015e+12,smooth road,
2.29849,10.1219,2.17638,87.2922,23.5454,0.38,83.5104,1.5015e+12,pot holes,
0.886108,8.60809,2.31335,87.2922,23.5454,0.38,83.5104,1.5015e+12,pot holes,
1.46414,9.61519,1.22316,87.2922,23.5454,0.38,83.5104,1.5015e+12,pot holes,
0.980682,8.94792,1.0179,87.2922,23.5454,0.38,83.5104,1.5015e+12,pot holes,
0.472412,9.27293,0.512863,87.2922,23.5454,0.38,83.5104,1.5015e+12,pot holes,
0.699463,8.95923,0.503723,87.2922,23.5454,0.38,83.5104,1.5015e+12,pot holes,
0.221268,8.83014,0.0304718,87.2922,23.5454,0.38,83.5104,1.5015e+12,pot holes,
0.838303,9.90294,1.18871,87.2922,23.5454,0.38,83.5104,1.5015e+12,smooth road,
1.16684,8.80591,2.49178,87.2922,23.5454,0.38,83.5104,1.5015e+12,smooth road,
-0.248611,9.84966,-0.00935364,87.2922,23.5454,0.46,83.5104,1.5015e+12,smooth road,
0.232727,9.76212,2.25371,87.2922,23.5454,0.46,83.5104,1.5015e+12,smooth road,
0.430298,10.347,1.87053,87.2922,23.5454,0.46,78.5621,1.5015e+12,pot holes,
0.815033,8.76767,1.24803,87.2922,23.5454,0.46,78.5621,1.5015e+12,pot holes,
-1.12431,10.0646,0.51358,87.2922,23.5454,0.46,78.5621,1.5015e+12,pot holes,
-0.667984,9.28574,2.25446,87.2922,23.5454,0.46,78.5621,1.5015e+12,pot holes,
-0.0890808,9.86406,1.56194,87.2922,23.5454,0.46,78.5621,1.5015e+12,pot holes,
-0.215652,9.46948,1.49313,87.2922,23.5454,0.46,78.5621,1.5015e+12,pot holes,
-0.774475,9.14752,1.39128,87.2922,23.5454,0.46,78.5621,1.5015e+12,pot holes,
-1.48724,9.90622,0.977203,87.2922,23.5454,0.46,78.5621,1.5015e+12,pot holes,
-0.765549,8.84082,1.24174,87.2922,23.5454,0.46,78.5621,1.5015e+12,smooth road,
-1.42903,9.38739,-0.143143,87.2922,23.5454,0.46,78.5621,1.5015e+12,smooth road,
-1.57301,9.71393,0.798065,87.2922,23.5454,0.46,78.5621,1.5015e+12,smooth road,
-1.54167,9.48853,-1.6506,87.2922,23.5454,0.46,78.5621,1.5015e+12,smooth road,
-0.2686,9.22426,2.9935,87.2922,23.5454,0.46,74.8667,1.5015e+12,smooth road,
-0.159424,10.2791,-0.698334,87.2922,23.5454,0.46,74.8667,1.5015e+12,smooth road,
0.713043,7.70941,2.42595,87.2922,23.5454,0.46,74.8667,1.5015e+12,pot holes,
1.06943,10.6685,-1.88141,87.2922,23.5454,0.46,74.8667,1.5015e+12,smooth road,
0.528534,8.31528,3.95331,87.2922,23.5454,0.46,74.8667,1.5015e+12,smooth road,
1.97116,10.6267,-0.793976,87.2922,23.5454,0.46,74.8667,1.5015e+12,smooth road,
0.572937,8.56967,1.89711,87.2922,23.5454,0.46,74.8667,1.5015e+12,smooth road,
-0.258591,10.5025,-0.17453,87.2922,23.5454,0.46,74.8667,1.5015e+12,smooth road,
1.01999,8.144,0.514114,87.2922,23.5454,0.46,74.8667,1.5015e+12,smooth road,
0.531036,9.97015,0.896362,87.2922,23.5454,0.46,74.8667,1.5015e+12,pot holes,
-0.0440979,9.28207,1.38893,87.2922,23.5454,0.46,74.8667,1.5015e+12,pot holes,
1.18744,8.94418,0.941345,87.2923,23.5454,0.36,74.8667,1.5015e+12,pot holes,
0.714783,9.97627,0.720108,87.2923,23.5454,0.36,73.8597,1.5015e+12,pot holes,
1.20831,8.93007,1.56311,87.2923,23.5454,0.36,73.8597,1.5015e+12,bumpers,
0.732529,9.42238,1.22585,87.2923,23.5454,0.36,73.8597,1.5015e+12,smooth road,
1.17278,9.14627,1.80977,87.2923,23.5454,0.36,73.8597,1.5015e+12,pot holes,
1.18201,9.29483,0.672699,87.2923,23.5454,0.36,73.8597,1.5015e+12,bumpers,
0.434998,9.19595,2.70764,87.2923,23.5454,0.36,73.8597,1.5015e+12,smooth road,
0.811554,10.0569,-0.00584412,87.2923,23.5454,0.36,73.8597,1.5015e+12,smooth road,
1.04106,8.14587,1.17705,87.2923,23.5454,0.36,73.8597,1.5015e+12,pot holes,
0.0933838,11.0025,-0.429031,87.2923,23.5454,0.36,73.8597,1.5015e+12,pot holes,
0.305908,8.71596,0.45015,87.2923,23.5454,0.36,73.8597,1.5015e+12,smooth road,
0.81282,9.65268,-0.129318,87.2923,23.5454,0.36,73.8597,1.5015e+12,pot holes,
-0.0602264,9.5808,1.27556,87.2923,23.5454,0.36,73.8597,1.5015e+12,pot holes,
0.780441,9.13658,-0.694626,87.2923,23.5454,0.36,75.2121,1.5015e+12,pot holes,
0.0460205,9.31898,0.947464,87.2923,23.5454,0.36,75.2121,1.5015e+12,smooth road,
0.402267,9.08321,0.073288,87.2923,23.5454,0.36,75.2121,1.5015e+12,smooth road,
0.513641,9.93645,-0.0197449,87.2923,23.5454,0.36,75.2121,1.5015e+12,smooth road,
0.194565,8.99893,1.03882,87.2923,23.5454,0.36,75.2121,1.5015e+12,pot holes,
0.512863,9.92442,-0.293655,87.2923,23.5454,0.36,75.2121,1.5015e+12,smooth road,
0.898972,9.07292,1.08586,87.2923,23.5454,0.36,75.2121,1.5015e+12,pot holes,
0.299545,9.81787,-0.168076,87.2923,23.5454,0.36,75.2121,1.5015e+12,smooth road,
0.714828,9.02222,1.15984,87.2923,23.5454,0.36,75.2121,1.5015e+12,pot holes,
0.650192,9.77396,0.0475464,87.2923,23.5454,0.36,75.2121,1.5015e+12,smooth road,
0.71048,9.26277,1.01564,87.2923,23.5454,0.36,75.2121,1.5015e+12,bumpers,
0.300949,9.72554,-0.195709,87.2923,23.5454,0.36,75.2121,1.5015e+12,smooth road,
-0.19075,9.14458,0.430313,87.2923,23.5454,0.51,74.4563,1.5015e+12,pot holes,
-0.014389,9.65683,0.17601,87.2923,23.5454,0.51,74.4563,1.5015e+12,pot holes,
-0.296219,9.08794,0.258804,87.2923,23.5454,0.51,74.4563,1.5015e+12,smooth road,
-0.123779,9.64519,0.262177,87.2923,23.5454,0.51,74.4563,1.5015e+12,smooth road,
-0.592926,9.21436,-1.00586,87.2923,23.5454,0.51,74.4563,1.5015e+12,pot holes,
-0.338989,9.80768,-0.183395,87.2923,23.5454,0.51,74.4563,1.5015e+12,pot holes,
-1.09729,9.77171,0.845215,87.2923,23.5454,0.51,74.4563,1.5015e+12,pot holes,
-0.261276,9.26831,0.163025,87.2923,23.5454,0.51,74.4563,1.5015e+12,pot holes,
-0.434174,9.66089,1.30341,87.2923,23.5454,0.51,74.4563,1.5015e+12,pot holes,
-0.617157,9.27196,0.56192,87.2923,23.5454,0.51,74.4563,1.5015e+12,smooth road,
-0.776138,9.37672,1.29382,87.2923,23.5454,0.51,74.4563,1.5015e+12,bumpers,
-0.0743103,9.2982,1.4277,87.2923,23.5454,0.51,74.4563,1.5015e+12,smooth road,
-0.256073,9.20128,1.1304,87.2923,23.5454,0.51,75.8759,1.5015e+12,smooth road,
-0.251648,9.45216,0.671661,87.2923,23.5454,0.51,75.8759,1.5015e+12,smooth road,
-0.336716,9.53577,0.965225,87.2923,23.5454,0.51,75.8759,1.5015e+12,pot holes,
-0.116211,9.42117,1.02461,87.2923,23.5454,0.51,75.8759,1.5015e+12,bumpers,
-0.257095,9.84758,0.609894,87.2923,23.5454,0.51,75.8759,1.5015e+12,pot holes,
-0.304306,9.19817,0.985519,87.2923,23.5454,0.51,75.8759,1.5015e+12,bumpers,
-0.359299,9.95932,0.320709,87.2923,23.5454,0.51,75.8759,1.5015e+12,pot holes,
0.0531158,8.87109,1.24881,87.2923,23.5454,0.51,75.8759,1.5015e+12,pot holes,
-0.276962,10.0547,0.661911,87.2923,23.5454,0.51,75.8759,1.5015e+12,bumpers,
-0.194931,8.86682,1.11032,87.2923,23.5454,0.51,75.8759,1.5015e+12,smooth road,
-0.386261,9.94026,0.775345,87.2923,23.5454,0.51,75.8759,1.5015e+12,smooth road,
-0.330109,9.13165,1.06271,87.2923,23.5454,0.51,75.8759,1.5015e+12,pot holes,
-0.430145,9.36458,0.724167,87.2923,23.5454,0.51,87.7128,1.5015e+12,pot holes,
-0.799484,9.44354,0.6745,87.2923,23.5454,0.18,87.7128,1.5015e+12,smooth road,
-0.335068,8.98706,0.4543,87.2923,23.5454,0.18,87.7128,1.5015e+12,pot holes,
-0.709396,9.67601,0.728622,87.2923,23.5454,0.18,87.7128,1.5015e+12,smooth road,
-0.813156,9.29375,1.0284,87.2923,23.5454,0.18,87.7128,1.5015e+12,smooth road,
-0.322693,9.50317,0.891678,87.2923,23.5454,0.18,87.7128,1.5015e+12,smooth road,
-0.474152,9.52849,0.811783,87.2923,23.5454,0.18,87.7128,1.5015e+12,smooth road,
-0.391861,9.49921,0.453583,87.2923,23.5454,0.18,87.7128,1.5015e+12,smooth road,
-0.0198822,9.40747,0.789413,87.2923,23.5454,0.18,87.7128,1.5015e+12,smooth road,
0.106644,9.58026,1.11163,87.2923,23.5454,0.18,87.7128,1.5015e+12,pot holes,
-0.185425,9.30087,0.690659,87.2923,23.5454,0.18,87.7128,1.5015e+12,smooth road,
-0.0925598,9.44395,0.684448,87.2923,23.5454,0.18,87.7128,1.5015e+12,smooth road,
-0.459732,9.14792,0.700638,87.2923,23.5454,0.18,85.4428,1.5015e+12,smooth road,
-0.12001,9.46176,0.665588,87.2923,23.5454,0.18,85.4428,1.5015e+12,smooth road,
-0.819031,9.06412,1.17027,87.2923,23.5454,0.18,85.4428,1.5015e+12,smooth road,
-0.403152,9.9568,0.313797,87.2923,23.5454,0.18,85.4428,1.5015e+12,pot holes,
-0.281128,9.04169,1.43629,87.2923,23.5454,0.18,85.4428,1.5015e+12,pot holes,
-0.344269,10.0049,0.230621,87.2923,23.5454,0.18,85.4428,1.5015e+12,pot holes,
-0.0222473,9.09203,1.19159,87.2923,23.5454,0.18,85.4428,1.5015e+12,pot holes,
0.0169525,9.6796,0.957611,87.2923,23.5454,0.18,85.4428,1.5015e+12,smooth road,
0.0395966,9.31207,1.23309,87.2923,23.5454,0.18,85.4428,1.5015e+12,smooth road,
-0.176224,9.41737,1.30995,87.2923,23.5454,0.18,85.4428,1.5015e+12,pot holes,
-0.0615692,9.06561,0.806305,87.2923,23.5454,0.18,85.4428,1.5015e+12,smooth road,
-1.00685,9.23891,1.06792,87.2923,23.5454,0.18,85.4428,1.5015e+12,smooth road,
-0.465439,9.79301,0.241333,87.2923,23.5454,0.18,85.4428,1.5015e+12,pot holes,
-0.421753,8.95406,1.58258,87.2923,23.5454,0.18,75.9022,1.5015e+12,smooth road,
-0.438675,10.3488,-0.216324,87.2923,23.5454,0,75.9022,1.5015e+12,smooth road,
0.246567,8.9201,1.36142,87.2923,23.5454,0,75.9022,1.5015e+12,smooth road,
0.162155,9.76813,0.689377,87.2923,23.5454,0,75.9022,1.5015e+12,smooth road,
0.437073,9.09729,0.982285,87.2923,23.5454,0,75.9022,1.5015e+12,pot holes,
0.435211,9.62646,0.977402,87.2923,23.5454,0,75.9022,1.5015e+12,pot holes,
0.259827,9.05704,1.05383,87.2923,23.5454,0,75.9022,1.5015e+12,pot holes,
-0.349075,9.35321,0.529633,87.2923,23.5454,0,75.9022,1.5015e+12,smooth road,
-0.398529,9.6647,0.24469,87.2923,23.5454,0,75.9022,1.5015e+12,pot holes,
0.0471191,9.16003,1.57442,87.2923,23.5454,0,75.9022,1.5015e+12,pot holes,
0.0126038,9.68532,0.284668,87.2923,23.5454,0,75.9022,1.5015e+12,smooth road,
0.439392,9.11469,1.35033,87.2923,23.5454,0,78.1597,1.5015e+12,pot holes,
0.440491,9.5535,0.907654,87.2923,23.5454,0,78.1597,1.5015e+12,pot holes,
0.32843,9.34233,1.34048,87.2923,23.5454,0,78.1597,1.5015e+12,smooth road,
0.145294,9.49367,0.465515,87.2923,23.5454,0,78.1597,1.5015e+12,smooth road,
0.0266876,9.14937,1.49678,87.2923,23.5454,0,78.1597,1.5015e+12,smooth road,
-0.686417,9.27919,0.0846558,87.2923,23.5454,0,78.1597,1.5015e+12,pot holes,
-0.411758,9.64568,0.485687,87.2923,23.5454,0,78.1597,1.5015e+12,smooth road,
-0.453796,9.52946,0.904205,87.2923,23.5454,0,78.1597,1.5015e+12,pot holes,
-0.606522,9.49002,0.118347,87.2923,23.5454,0,78.1597,1.5015e+12,pot holes,
-0.253265,9.7011,0.513428,87.2923,23.5454,0,78.1597,1.5015e+12,smooth road,
0.18074,9.24484,1.17043,87.2923,23.5454,0,78.1597,1.5015e+12,smooth road,
-0.204529,9.77904,1.00797,87.2923,23.5454,0,78.1597,1.5015e+12,smooth road,
-0.391098,9.15077,0.638245,87.2923,23.5454,0,78.1597,1.5015e+12,smooth road,
-0.246475,9.49576,0.953186,87.2923,23.5454,0,78.5705,1.5015e+12,smooth road,
-0.936005,9.02028,0.975418,87.2923,23.5454,0,78.5705,1.5015e+12,smooth road,
-0.574371,9.9081,-0.150269,87.2923,23.5454,0,78.5705,1.5015e+12,pot holes,
-0.265335,9.25214,1.59026,87.2923,23.5454,0,78.5705,1.5015e+12,pot holes,
-0.341187,9.24467,0.524597,87.2923,23.5454,0,78.5705,1.5015e+12,pot holes,
0.0280457,9.85316,0.368347,87.2923,23.5454,0,78.5705,1.5015e+12,smooth road,
-0.0902557,9.13469,1.26071,87.2923,23.5454,0,78.5705,1.5015e+12,smooth road,
-0.354523,9.75462,0.882858,87.2923,23.5454,0,78.5705,1.5015e+12,smooth road,
-1.31569,8.87967,0.226349,87.2923,23.5454,0,78.5705,1.5015e+12,smooth road,
-1.07021,10.2732,-0.67804,87.2923,23.5454,0,78.5705,1.5015e+12,pot holes,
-0.405823,9.05054,1.57147,87.2923,23.5454,0,78.5705,1.5015e+12,smooth road,
-0.307999,9.40372,0.686691,87.2923,23.5454,0,79.7928,1.5015e+12,pot holes,
-0.137726,9.79941,0.432571,87.2923,23.5454,0,79.7928,1.5015e+12,smooth road,
-0.362549,9.03455,0.796432,87.2923,23.5454,0,79.7928,1.5015e+12,smooth road,
-0.415161,9.59343,0.658646,87.2923,23.5454,0,79.7928,1.5015e+12,pot holes,
-0.963348,9.09981,0.968796,87.2923,23.5454,0,79.7928,1.5015e+12,smooth road,
-0.703659,10.022,-0.475235,87.2923,23.5454,0,79.7928,1.5015e+12,pot holes,
-0.263153,9.24501,1.19218,87.2923,23.5454,0,79.7928,1.5015e+12,pot holes,
-0.0568085,9.19315,1.06291,87.2923,23.5454,0,79.7928,1.5015e+12,smooth road,
0.0136108,9.80594,0.454849,87.2923,23.5454,0,79.7928,1.5015e+12,smooth road,
-0.140244,9.16934,1.49132,87.2923,23.5454,0,79.7928,1.5015e+12,smooth road,
-0.0810089,9.39392,0.487335,87.2923,23.5454,0,79.7928,1.5015e+12,smooth road,
-0.665649,9.13675,1.3076,87.2923,23.5454,0,79.7928,1.5015e+12,pot holes,
-0.594528,9.64343,-0.360077,87.2923,23.5454,0,79.7928,1.5015e+12,smooth road,
-0.506958,9.28423,1.6178,87.2923,23.5454,0,79.7505,1.5015e+12,smooth road,
-0.568558,9.60577,0.428589,87.2923,23.5454,0,79.7505,1.5015e+12,smooth road,
-0.146408,9.55737,0.87854,87.2923,23.5454,0,79.7505,1.5015e+12,smooth road,
-0.264633,9.09544,1.16806,87.2923,23.5454,0,79.7505,1.5015e+12,smooth road,
-0.0146332,9.9014,0.637466,87.2923,23.5454,0,79.7505,1.5015e+12,smooth road,
-0.400024,9.22458,1.13591,87.2923,23.5454,0,79.7505,1.5015e+12,smooth road,
-0.411804,9.49783,0.573029,87.2923,23.5454,0,79.7505,1.5015e+12,smooth road,
-0.934433,9.15118,1.19641,87.2923,23.5454,0,79.7505,1.5015e+12,smooth road,
-0.985489,9.57368,0.0763397,87.2923,23.5454,0,79.7505,1.5015e+12,smooth road,
-0.689377,9.15425,1.52332,87.2923,23.5454,0,79.7505,1.5015e+12,smooth road,
-0.575806,9.5463,1.16151,87.2923,23.5454,0,79.7505,1.5015e+12,smooth road,
-0.306763,9.51987,1.10736,87.2923,23.5454,0,76.0637,1.5015e+12,smooth road,
-0.335297,9.14401,1.05757,87.2923,23.5454,0,76.0637,1.5015e+12,smooth road,
-0.0429993,9.72733,1.3665,87.2923,23.5454,0,76.0637,1.5015e+12,smooth road,
-0.319931,9.29416,1.15466,87.2923,23.5454,0,76.0637,1.5015e+12,smooth road,
-0.194122,9.3737,0.742889,87.2923,23.5454,0,76.0637,1.5015e+12,smooth road,
-0.619888,9.15286,1.25876,87.2923,23.5454,0,76.0637,1.5015e+12,smooth road,
-0.504379,9.66234,-0.0331268,87.2923,23.5454,0,76.0637,1.5015e+12,smooth road,
-0.460022,9.13434,1.12489,87.2923,23.5454,0,76.0637,1.5015e+12,smooth road,
-0.341934,9.85381,-0.212097,87.2923,23.5454,0,76.0637,1.5015e+12,smooth road,
-0.320358,9.27043,1.33043,87.2923,23.5454,0,76.0637,1.5015e+12,smooth road,
-0.133102,9.56416,0.216476,87.2923,23.5454,0,76.0637,1.5015e+12,smooth road,
-0.0953522,9.29857,1.83986,87.2923,23.5454,0,76.0637,1.5015e+12,smooth road,
-0.0809174,9.54083,0.591324,87.2923,23.5454,0,77.1059,1.5015e+12,smooth road,
-0.214935,9.23201,1.48959,87.2923,23.5454,0,77.1059,1.5015e+12,smooth road,
-0.854523,9.30742,0.613358,87.2923,23.5454,0,77.1059,1.5015e+12,smooth road,
-0.821808,9.55101,0.206024,87.2923,23.5454,0,77.1059,1.5015e+12,smooth road,
-0.61795,9.45137,0.920303,87.2923,23.5454,0,77.1059,1.5015e+12,smooth road,
-0.71991,9.52455,0.582367,87.2923,23.5454,0,77.1059,1.5015e+12,smooth road,
-0.289932,9.35623,1.41286,87.2923,23.5454,0,77.1059,1.5015e+12,smooth road,
0.0508423,9.6055,0.808289,87.2923,23.5454,0,77.1059,1.5015e+12,smooth road,
0.0730896,9.12456,1.26257,87.2923,23.5454,0,77.1059,1.5015e+12,smooth road,
-1.00073,9.40877,0.920959,87.2923,23.5454,0,77.1059,1.5015e+12,smooth road,
-0.758469,9.80727,0.0253906,87.2923,23.5454,0,77.1059,1.5015e+12,smooth road,
-0.349609,9.27444,1.00847,87.2923,23.5454,0,77.1059,1.5015e+12,smooth road,
-0.0929565,9.44685,0.466019,87.2923,23.5454,0,75.1543,1.5015e+12,smooth road,
0.0264282,9.49236,1.62373,87.2923,23.5454,0,75.1543,1.5015e+12,smooth road,
0.194748,9.48213,0.395782,87.2923,23.5454,0,75.1543,1.5015e+12,smooth road,
0.104233,9.23303,1.40143,87.2923,23.5454,0,75.1543,1.5015e+12,smooth road,
-0.00547791,9.40736,0.920212,87.2923,23.5454,0,75.1543,1.5015e+12,smooth road,
-0.363312,9.46057,-0.0117798,87.2923,23.5454,0,75.1543,1.5015e+12,smooth road,
-0.255493,9.30321,0.906143,87.2923,23.5454,0,75.1543,1.5015e+12,smooth road,
-0.48027,9.77231,0.114105,87.2923,23.5454,0,75.1543,1.5015e+12,smooth road,
