xaxis,yaxis,zaxis,latituse,longitude,speed,sound,timestamp
0.11280823,9.164993,-0.0549469,23.54530116,87.29226997,0,68.461116747943,1501496329428
-0.93318176,9.328827,1.4204407,23.54530116,87.29226997,0,68.461116747943,1501496329445
-1.3850098,9.37381,0.6580353,23.54530116,87.29226997,0,68.461116747943,1501496329465
0.062301636,9.425858,0.2970581,23.54530116,87.29226997,0,68.461116747943,1501496329481
-1.4983215,10.07402,-0.3216858,23.54530116,87.29226997,0,68.461116747943,1501496329500
-0.04425049,9.461807,2.3812866,23.54530116,87.29226997,0,68.461116747943,1501496329519
-0.57922363,8.875793,0.72109985,23.54530116,87.29226997,0,68.461116747943,1501496329540
-0.66181946,9.228729,0.41578674,23.54530116,87.29226997,0,68.461116747943,1501496329558
-0.60502625,9.804306,0.50502014,23.54530116,87.29226997,0,68.461116747943,1501496329575
-0.3126526,9.533737,0.46035767,23.54530116,87.29226997,0,68.461116747943,1501496329598
-0.6485443,9.403976,1.0726013,23.54530116,87.29226997,0,68.461116747943,1501496329615
-1.6770325,9.006363,0.70388794,23.54530116,87.29226997,0,68.461116747943,1501496329632
-0.54766846,9.252213,0.38085938,23.54530116,87.29226997,0,68.461116747943,1501496329670
-0.8226776,10.082611,-0.1541748,23.54530116,87.29226997,0,68.461116747943,1501496329691
-0.0039978027,9.841568,1.5700531,23.54530116,87.29226997,0,68.461116747943,1501496329724
-1.05336,8.990433,0.9195099,23.54530116,87.29226997,0,68.461116747943,1501496329729
-0.7241974,8.967178,0.6231842,23.54530116,87.29226997,0,68.461116747943,1501496329763
-1.1004486,9.821869,0.8675537,23.54530116,87.29226997,0,68.461116747943,1501496329765
-0.09648132,9.656525,0.83044434,23.54530116,87.29226997,0,68.461116747943,1501496329783
-0.20230103,9.229431,0.44599915,23.54530116,87.29226997,0,68.461116747943,1501496329800
-1.3768463,8.929565,1.4071655,23.54530116,87.29226997,0,68.461116747943,1501496329821
-0.2688446,9.217346,0.50468445,23.54530116,87.29226997,0,68.461116747943,1501496329841
-0.80818176,10.1046295,-0.161026,23.54530116,87.29226997,0,68.461116747943,1501496329873
-0.3440857,9.7773285,1.4884033,23.54530116,87.29226997,0,68.461116747943,1501496329880
-1.0296326,8.781921,1.5474701,23.54530116,87.29226997,0,84.4177117073156,1501496329908
-0.5961151,8.948059,0.5549774,23.54530116,87.29226997,0,84.4177117073156,1501496329915
-1.0496674,10.322784,0.28605652,23.54530116,87.29226997,0,84.4177117073156,1501496329935
0.04536438,9.644882,0.4874878,23.54530116,87.29226997,0,84.4177117073156,1501496329956
-0.51745605,8.868362,1.1391144,23.54530116,87.29226997,0,84.4177117073156,1501496329990
-1.493515,8.777237,1.6980591,23.54530116,87.29226997,0,84.4177117073156,1501496330022
-0.5940094,9.278427,1.048523,23.54530116,87.29226997,0,84.4177117073156,1501496330028
-0.8995209,9.739853,-0.21134949,23.54530116,87.29226997,0,84.4177117073156,1501496330057
0.25732422,9.629303,0.9052429,23.54530116,87.29226997,0,84.4177117073156,1501496330064
-0.84402466,8.977203,1.9965515,23.54530116,87.29226997,0,84.4177117073156,1501496330094
-0.8746338,8.933273,0.6278076,23.54530117,87.29226997,0,84.4177117073156,1501496330101
-1.4976807,10.097794,0.030212402,23.54530117,87.29226997,0,84.4177117073156,1501496330122
-0.21743774,9.506683,0.7559509,23.54530117,87.29226997,0,84.4177117073156,1501496330142
-0.36402893,9.191483,1.1423645,23.54530117,87.29226997,0,84.4177117073156,1501496330176
-1.0397949,9.018082,1.0639954,23.54530117,87.29226997,0,84.4177117073156,1501496330180
-0.8252716,9.539993,0.46472168,23.54530117,87.29226997,0,84.4177117073156,1501496330210
-1.2627258,9.734619,-0.3309784,23.54530117,87.29226997,0,84.4177117073156,1501496330214
-0.84132385,9.709671,0.9221802,23.54530117,87.29226997,0,84.4177117073156,1501496330240
-1.3218689,9.197418,1.1103821,23.54530117,87.29226997,0,84.4177117073156,1501496330251
-0.5396576,9.424988,0.6349182,23.54530117,87.29226997,0,84.4177117073156,1501496330272
-2.017395,10.11026,-0.3515625,23.54530117,87.29226997,0,84.4177117073156,1501496330310
-0.55752563,9.502945,0.71183777,23.54530117,87.29226997,0,84.4177117073156,1501496330336
-0.8015442,9.293091,1.2581482,23.54530117,87.29226997,0,82.8123952105751,1501496330354
-1.3626251,9.109848,0.82281494,23.54530117,87.29226997,0,82.8123952105751,1501496330364
-0.7774048,9.45961,0.79437256,23.54530117,87.29226997,0,82.8123952105751,1501496330384
-1.5263062,9.727676,-0.7460327,23.54530117,87.29226997,0,82.8123952105751,1501496330402
-0.5616913,9.699066,1.2643585,23.54530117,87.29226997,0,82.8123952105751,1501496330420
-1.1920013,9.229843,1.3825531,23.54530117,87.29226997,0,82.8123952105751,1501496330439
-0.857254,9.338379,0.33735657,23.54530117,87.29226997,0,82.8123952105751,1501496330459
-1.3925171,9.69339,0.62931824,23.54530117,87.29226997,0,82.8123952105751,1501496330484
-0.41345215,9.381943,0.32766724,23.54530117,87.29226997,0,82.8123952105751,1501496330498
-0.9026947,9.340424,1.6744537,23.54530117,87.29226997,0,82.8123952105751,1501496330515
-1.6109924,9.068161,-1.178772,23.54530117,87.29226997,0,82.8123952105751,1501496330533
-0.6248932,9.395706,3.1943512,23.54530117,87.29226997,0,82.8123952105751,1501496330552
-0.23791504,10.196548,-0.7555542,23.54530117,87.29226997,0,82.8123952105751,1501496330571
-1.0273743,8.632385,0.44104004,23.54530117,87.29226997,0,82.8123952105751,1501496330592
-1.6153564,9.185928,1.0519257,23.54530117,87.29226997,0,82.8123952105751,1501496330631
0.1257782,9.397705,2.7606964,23.54530117,87.29226997,0,82.8123952105751,1501496330650
-1.1419525,9.934341,0.42236328,23.54530117,87.29226997,0,82.8123952105751,1501496330669
-0.7628937,9.379791,-1.5049286,23.54530117,87.29226997,0,82.8123952105751,1501496330683
-1.6977692,9.746429,0.48802185,23.54530117,87.29226997,0,82.8123952105751,1501496330701
-1.4906616,8.936752,1.3902283,23.54530117,87.29226997,0,82.8123952105751,1501496330721
-1.1111145,10.272568,-2.8991852,23.54530117,87.29226997,0,82.8123952105751,1501496330742
-0.37535095,9.699875,2.9817657,23.54530117,87.29226997,0,82.8123952105751,1501496330760
-1.2304382,9.496719,-4.8898163,23.54530117,87.29226997,0,82.8123952105751,1501496330784
-0.83657837,8.869843,4.532852,23.54530117,87.29226997,0,82.8123952105751,1501496330802
