xaxis,yaxis,zaxis,latituse,longitude,speed,sound,timestamp
-1.8451843,9.210419,-0.21762085,23.54518869,87.29212027,0,69.0433346280784,1501497076418
-0.5575104,8.553833,1.3778687,23.54518869,87.29212027,0,69.0433346280784,1501497076438
-1.0648193,9.616257,1.5528717,23.54518869,87.29212027,0,69.0433346280784,1501497076454
-1.0686646,9.952194,-0.6121979,23.54518869,87.29212027,0,69.0433346280784,1501497076472
-0.15644836,9.647781,0.25761414,23.54518869,87.29212027,0,69.0433346280784,1501497076490
-1.3912964,8.733597,1.1999359,23.54518869,87.29212027,0,72.0903901490882,1501497076511
-1.2995453,9.498505,1.5776215,23.54518869,87.29212027,0,72.0903901490882,1501497076529
-0.34446716,9.357437,-1.0694122,23.54518869,87.29212027,0,72.0903901490882,1501497076548
-0.6980438,10.055222,0.8846588,23.54518869,87.29212027,0,72.0903901490882,1501497076570
-1.4721985,8.762756,1.2619324,23.54518869,87.29212027,0,72.0903901490882,1501497076585
-0.5293579,9.128311,1.3783417,23.54518869,87.29212027,0,72.0903901490882,1501497076605
-1.5643463,9.636139,-0.6578064,23.54518869,87.29212027,0,72.0903901490882,1501497076624
-0.45043945,9.989426,0.9577484,23.54518869,87.29212027,0,72.0903901490882,1501497076643
-1.6508636,8.9162445,0.9741516,23.54518869,87.29212027,0,72.0903901490882,1501497076669
-0.4205475,9.111328,1.6853943,23.54518869,87.29212027,0,72.0903901490882,1501497076683
-1.4992981,9.494049,-1.3075256,23.54518869,87.29212027,0,72.0903901490882,1501497076705
-0.7674408,10.284241,1.5536957,23.54518869,87.29212027,0,72.0903901490882,1501497076741
-1.0702972,8.848373,0.78086853,23.54518869,87.29212027,0,72.0903901490882,1501497076769
-0.28038025,8.814743,1.0417175,23.54518869,87.29212027,0,72.0903901490882,1501497076775
-1.8275757,9.885193,-0.39167786,23.54518869,87.29212027,0,72.0903901490882,1501497076794
-0.52027893,10.162537,1.0503082,23.54518869,87.29212027,0,72.0903901490882,1501497076812
-0.5211487,8.914673,0.99871826,23.54518869,87.29212027,0,72.0903901490882,1501497076834
-0.7258148,8.607437,0.7619629,23.54518869,87.29212027,0,72.0903901490882,1501497076849
-1.6669922,10.107101,0.03149414,23.54518869,87.29212027,0,72.0903901490882,1501497076870
-0.37554932,9.99231,0.5622406,23.54518869,87.29212027,0,72.0903901490882,1501497076887
-0.7116089,9.082184,0.55862427,23.54518869,87.29212027,0,72.0903901490882,1501497076907
-1.0166168,8.798965,0.7257843,23.54518869,87.29212027,0,72.0903901490882,1501497076926
-1.314209,9.792709,0.8041992,23.54518869,87.29212027,0,72.0903901490882,1501497076945
-0.966568,9.876678,-0.12030029,23.54518869,87.29212027,0,72.0903901490882,1501497076969
-0.44451904,9.49556,0.68089294,23.54518869,87.29212027,0,72.0903901490882,1501497076984
-1.6791992,9.100082,-0.24772644,23.54518869,87.29212027,0,86.727731799353,1501497077000
-1.1556854,10.0408325,0.8622589,23.54518869,87.29212027,0,86.727731799353,1501497077041
-0.67593384,9.497116,-0.48428345,23.54518869,87.29212027,0,86.727731799353,1501497077076
-0.46739197,9.4652405,1.2936096,23.54518869,87.29212027,0,86.727731799353,1501497077080
-1.1358795,8.838455,0.9548645,23.54518869,87.29212027,0,86.727731799353,1501497077095
0.014556885,9.526535,1.10466,23.54518886,87.29211883,0,86.727731799353,1501497077111
-0.4532776,9.572205,-0.36035156,23.54518886,87.29211883,0,86.727731799353,1501497077130
0.15098572,9.330994,0.6990509,23.54518886,87.29211883,0,86.727731799353,1501497077149
-0.94499207,8.985809,1.8117981,23.54518886,87.29211883,0,86.727731799353,1501497077169
-0.2984314,9.373123,1.1143188,23.54518886,87.29211883,0,86.727731799353,1501497077188
0.035858154,9.748306,-0.49189758,23.54518886,87.29211883,0,86.727731799353,1501497077209
-0.9480591,10.005753,-0.16165161,23.54518886,87.29211883,0,86.727731799353,1501497077230
-0.53593445,8.988953,1.4366455,23.54518886,87.29211883,0,86.727731799353,1501497077248
-0.85289,9.162964,1.0406647,23.54518886,87.29211883,0,86.727731799353,1501497077262
-0.15182495,9.518005,-0.25027466,23.54518886,87.29211883,0,86.727731799353,1501497077282
-0.4493103,9.540451,0.28269958,23.54518886,87.29211883,0,86.727731799353,1501497077298
-0.790329,9.552826,2.0860748,23.54518886,87.29211883,0,86.727731799353,1501497077318
0.3164673,8.752106,1.433197,23.54518886,87.29211883,0,86.727731799353,1501497077359
0.3067932,9.104279,-0.7582855,23.54518886,87.29211883,0,86.727731799353,1501497077382
-0.6000824,10.131302,1.4121399,23.54518886,87.29211883,0,86.727731799353,1501497077398
-1.3540192,8.966705,0.0904541,23.54518886,87.29211883,0,86.727731799353,1501497077415
0.62420654,8.550369,2.9123383,23.54518886,87.29211883,0,86.727731799353,1501497077434
-0.22789001,9.606995,-1.0908813,23.54518886,87.29211883,0,86.727731799353,1501497077452
-1.2788849,10.662689,0.8723297,23.54518886,87.29211883,0,68.1509125559476,1501497077471
0.23709106,8.554916,-1.0339508,23.54518886,87.29211883,0,68.1509125559476,1501497077488
-0.91786194,9.295441,1.0194244,23.54518886,87.29211883,0,68.1509125559476,1501497077511
-1.2078705,10.352264,1.6279297,23.54518886,87.29211883,0,68.1509125559476,1501497077531
-0.26992798,9.423065,-4.0833893,23.54518886,87.29211883,0,68.1509125559476,1501497077548
-0.93440247,9.992706,3.4889526,23.54518886,87.29211883,0,68.1509125559476,1501497077564
-1.7909088,8.828018,-5.6904755,23.54518886,87.29211883,0,68.1509125559476,1501497077582
0.07807922,10.217758,5.9432983,23.54518886,87.29211883,0,68.1509125559476,1501497077600
-1.9479218,9.554703,-8.188126,23.54518886,87.29211883,0,68.1509125559476,1501497077619
-0.31845093,10.769257,6.447418,23.54518886,87.29211883,0,68.1509125559476,1501497077638
-2.0774994,8.679642,-8.851608,23.54518886,87.29211883,0,68.1509125559476,1501497077678
-0.5161896,10.143112,7.030884,23.54518886,87.29211883,0,68.1509125559476,1501497077700
-2.6636658,9.392136,-5.9407043,23.54518886,87.29211883,0,68.1509125559476,1501497077715
-1.0449066,10.084457,0.35862732,23.54518886,87.29211883,0,68.1509125559476,1501497077730
-1.7647095,10.356567,-0.168396,23.54518886,87.29211883,0,68.1509125559476,1501497077750
-1.7323151,9.357727,-2.676651,23.54518886,87.29211883,0,68.1509125559476,1501497077770
-1.3346405,10.922958,4.147415,23.54518886,87.29211883,0,68.1509125559476,1501497077792
-2.1016693,9.685028,-7.6736145,23.54518886,87.29211883,0,68.1509125559476,1501497077807
-0.5584717,10.836914,5.162903,23.54518886,87.29211883,0,68.1509125559476,1501497077830
-1.9111481,8.862305,-6.8845673,23.54518886,87.29211883,0,68.1509125559476,1501497077846
-0.9434967,9.896393,4.6129456,23.54518886,87.29211883,0,68.1509125559476,1501497077866
-2.1598206,9.057465,-5.5766754,23.54518886,87.29211883,0,68.1509125559476,1501497077882
-0.81300354,10.150925,1.0794525,23.54518886,87.29211883,0,68.1509125559476,1501497077902
0.046661377,9.611664,-1.9151306,23.54518886,87.29211883,0,68.1509125559476,1501497077923
-0.31521606,9.586533,-1.0571594,23.54518886,87.29211883,0,68.1509125559476,1501497077938
-0.07714844,9.446579,1.901886,23.54518886,87.29211883,0,77.9766300119698,1501497077957
0.09423828,8.6358795,-3.1735077,23.54518886,87.29211883,0,77.9766300119698,1501497077996
0.866745,9.413956,3.6905365,23.54518886,87.29211883,0,77.9766300119698,1501497078015
0.2652588,8.768829,-3.5706635,23.54518886,87.29211883,0,77.9766300119698,1501497078034
