xaxis,yaxis,zaxis,latituse,longitude,speed,sound,timestamp
-0.51356506,9.535385,-3.1503143,23.54362884,87.28958262,1.15,72.9809624996073,1501497998189
-0.53144836,8.85704,2.0789032,23.54362884,87.28958262,1.15,72.9809624996073,1501497998208
0.10319519,10.49147,-1.7758636,23.54362884,87.28958262,1.15,72.9809624996073,1501497998225
-1.0671234,9.044662,1.1589661,23.54362884,87.28958262,1.15,72.9809624996073,1501497998244
0.012741089,9.371445,0.17808533,23.54362884,87.28958262,1.15,72.9809624996073,1501497998262
-0.008224487,9.295731,0.7657318,23.54362884,87.28958262,1.15,72.9809624996073,1501497998282
0.122528076,9.92157,-0.82385254,23.54362884,87.28958262,1.15,72.9809624996073,1501497998301
-0.14160156,8.633423,1.4275818,23.54362884,87.28958262,1.15,72.9809624996073,1501497998322
0.66334534,9.979218,-1.0832977,23.54362884,87.28958262,1.15,72.9809624996073,1501497998363
-0.92193604,8.756149,1.1106415,23.54362884,87.28958262,1.15,72.9809624996073,1501497998383
0.2133789,9.295181,0.15756226,23.54362884,87.28958262,1.15,72.9809624996073,1501497998395
-0.070388794,10.1353,-1.3836212,23.54362884,87.28958262,1.15,72.9809624996073,1501497998415
0.014343262,9.261978,1.8139801,23.54362884,87.28958262,1.15,72.9809624996073,1501497998455
-0.15150452,9.478485,-1.956543,23.54362884,87.28958262,1.15,72.9809624996073,1501497998456
0.25097656,8.875793,2.691681,23.54362884,87.28958262,1.15,74.8633025550991,1501497998475
0.66400146,10.288727,-3.18396,23.54362884,87.28958262,1.15,74.8633025550991,1501497998489
-0.40959167,8.625656,2.0450287,23.54362884,87.28958262,1.15,74.8633025550991,1501497998509
0.7346344,10.018845,-0.91304016,23.54362884,87.28958262,1.15,74.8633025550991,1501497998535
0.19645691,9.330444,-0.113601685,23.54362884,87.28958262,1.15,74.8633025550991,1501497998546
0.057128906,9.269592,0.47036743,23.54362884,87.28958262,1.15,74.8633025550991,1501497998565
0.4308777,9.8484955,-1.0734863,23.54362884,87.28958262,1.15,74.8633025550991,1501497998585
-0.47862244,9.644745,2.6595917,23.54362884,87.28958262,1.15,74.8633025550991,1501497998607
0.05281067,9.926086,-3.597351,23.54362884,87.28958262,1.15,74.8633025550991,1501497998629
-0.31056213,8.394424,3.0443268,23.54362884,87.28958262,1.15,74.8633025550991,1501497998649
0.34887695,10.474319,-2.3840027,23.54362884,87.28958262,1.15,74.8633025550991,1501497998679
-0.56222534,9.200623,1.671524,23.54362884,87.28958262,1.15,74.8633025550991,1501497998698
-0.73098755,9.624329,-0.28312683,23.54362884,87.28958262,1.15,74.8633025550991,1501497998717
0.19354248,9.277069,-0.115097046,23.54362884,87.28958262,1.15,74.8633025550991,1501497998734
-0.59716797,9.274857,0.5862427,23.54362884,87.28958262,1.15,74.8633025550991,1501497998754
