xaxis,yaxis,zaxis,latituse,longitude,speed,sound,timestamp
-0.024780273,9.341843,0.33384705,23.54502776,87.291962,0,71.916117192001,1501497405141
-0.8832092,8.9887085,0.20942688,23.54502776,87.291962,0,71.916117192001,1501497405163
-0.8898926,9.7673645,1.7070312,23.54502776,87.291962,0,71.916117192001,1501497405185
-0.3781128,9.583649,-0.14567566,23.54502776,87.291962,0,71.916117192001,1501497405194
-0.4750824,9.635559,0.055358887,23.54502776,87.291962,0,71.916117192001,1501497405213
-0.7383728,9.296799,0.5658722,23.54502776,87.291962,0,71.916117192001,1501497405231
-0.53367615,9.671356,0.88204956,23.54502776,87.291962,0,71.916117192001,1501497405251
-0.6529999,9.491577,0.2037201,23.54502776,87.291962,0,71.916117192001,1501497405269
0.16357422,9.280838,0.86395264,23.54502776,87.291962,0,71.916117192001,1501497405288
-0.9736786,9.280029,0.12335205,23.54502776,87.291962,0,65.70550202125,1501497405308
-0.46154785,10.013779,1.4133453,23.54502776,87.291962,0,65.70550202125,1501497405338
-0.55070496,9.382416,0.13764954,23.54502776,87.291962,0,65.70550202125,1501497405354
-0.08648682,9.046295,0.50231934,23.54502776,87.291962,0,65.70550202125,1501497405363
-0.8819275,9.198425,0.63635254,23.54502776,87.291962,0,65.70550202125,1501497405383
-0.3052063,10.190811,1.1074829,23.54502776,87.291962,0,65.70550202125,1501497405403
-0.3483429,9.438629,0.50901794,23.54502776,87.291962,0,65.70550202125,1501497405440
0.12088013,8.666138,-0.070877075,23.54502776,87.291962,0,65.70550202125,1501497405476
-0.6790314,9.349014,1.0252228,23.54502776,87.291962,0,65.70550202125,1501497405477
-0.18626404,10.088303,0.8419342,23.54502776,87.291962,0,65.70550202125,1501497405497
0.027160645,9.5056305,0.082458496,23.54502776,87.291962,0,65.70550202125,1501497405516
0.3203888,8.782227,0.6737366,23.54502776,87.291962,0,65.70550202125,1501497405537
-0.5124817,9.195999,1.1962891,23.54502776,87.291962,0,65.70550202125,1501497405555
-0.1402893,10.254608,1.0572815,23.54502776,87.291962,0,65.70550202125,1501497405572
0.4404297,9.504868,-0.23829651,23.54502776,87.291962,0,65.70550202125,1501497405590
-0.011489868,8.58783,0.26268005,23.54502776,87.291962,0,65.70550202125,1501497405610
-0.62190247,9.396484,1.771225,23.54502776,87.291962,0,65.70550202125,1501497405643
-0.037246704,10.058182,0.67729187,23.54502776,87.291962,0,65.70550202125,1501497405650
0.04925537,9.649673,-0.6392975,23.54502776,87.291962,0,65.70550202125,1501497405677
-0.2615204,8.7499695,0.43592834,23.54502776,87.291962,0,65.70550202125,1501497405687
-0.5975647,9.132034,2.0515442,23.54502776,87.291962,0,65.70550202125,1501497405710
-0.1711731,10.058609,0.41638184,23.54502776,87.291962,0,65.70550202125,1501497405721
0.13882446,9.862747,-0.17958069,23.54502776,87.291962,0,65.70550202125,1501497405743
-0.5102844,8.744003,-0.42575073,23.54502776,87.291962,0,65.70550202125,1501497405781
-0.6284027,9.131607,2.6270294,23.54502776,87.291962,0,86.291369312208,1501497405805
