xaxis,yaxis,zaxis,latituse,longitude,speed,sound,timestamp
-0.16697693,8.763229,-0.769516,23.54503436,87.29196703,0.32,73.8497441850134,1501497288079
-1.7759247,9.957138,1.2373657,23.54503436,87.29196703,0.32,73.8497441850134,1501497288095
-0.721344,9.813751,0.37615967,23.54503436,87.29196703,0.32,73.8497441850134,1501497288114
0.023788452,9.320984,0.5393677,23.54503455,87.29196805,0,73.8497441850134,1501497288130
-0.3273468,8.898117,-0.10972595,23.54503455,87.29196805,0,73.8497441850134,1501497288149
-0.43774414,9.883392,0.8921051,23.54503455,87.29196805,0,73.8497441850134,1501497288168
-1.069519,9.840179,0.41752625,23.54503455,87.29196805,0,73.8497441850134,1501497288186
0.2705078,9.109055,0.54307556,23.54503455,87.29196805,0,73.8497441850134,1501497288205
-0.5128784,9.072098,0.11294556,23.54503455,87.29196805,0,73.8497441850134,1501497288224
-0.61447144,9.793579,1.325882,23.54503455,87.29196805,0,73.8497441850134,1501497288244
-0.71417236,9.576782,0.5645447,23.54503455,87.29196805,0,73.8497441850134,1501497288263
0.069366455,9.227966,0.27090454,23.54503455,87.29196805,0,73.8497441850134,1501497288281
-0.7426605,8.999664,0.070510864,23.54503455,87.29196805,0,73.8497441850134,1501497288313
-0.3146057,9.90036,1.423996,23.54503455,87.29196805,0,73.8497441850134,1501497288326
-0.7794342,9.56958,0.83081055,23.54503455,87.29196805,0,71.7380370410796,1501497288338
-0.62905884,9.099915,-0.10072327,23.54503455,87.29196805,0,71.7380370410796,1501497288376
-0.9631195,9.289658,0.38171387,23.54503455,87.29196805,0,71.7380370410796,1501497288394
-0.45150757,9.616013,1.0731201,23.54503455,87.29196805,0,71.7380370410796,1501497288414
-0.88049316,9.653778,0.7172394,23.54503455,87.29196805,0,71.7380370410796,1501497288435
-0.6340637,9.2677,-0.28892517,23.54503455,87.29196805,0,71.7380370410796,1501497288454
-0.9802551,9.459534,0.92907715,23.54503455,87.29196805,0,71.7380370410796,1501497288478
-0.70321655,9.627182,1.1637726,23.54503455,87.29196805,0,71.7380370410796,1501497288488
-0.56507874,9.470261,0.48532104,23.54503455,87.29196805,0,71.7380370410796,1501497288507
-1.2366333,9.380386,0.060897827,23.54503455,87.29196805,0,71.7380370410796,1501497288525
-0.74128723,9.364716,1.2991486,23.54503455,87.29196805,0,71.7380370410796,1501497288548
-0.54486084,9.220764,0.63801575,23.54503455,87.29196805,0,71.7380370410796,1501497288567
-0.7240143,9.889008,0.6099396,23.54503455,87.29196805,0,71.7380370410796,1501497288582
-1.0515442,9.371246,0.061050415,23.54503455,87.29196805,0,71.7380370410796,1501497288605
-0.34327698,9.294861,1.2525787,23.54503455,87.29196805,0,71.7380370410796,1501497288633
-0.5487976,9.038895,-0.079071045,23.54503455,87.29196805,0,71.7380370410796,1501497288638
-0.4490204,10.044281,0.8061676,23.54503455,87.29196805,0,71.7380370410796,1501497288677
-1.0533447,9.572128,0.59443665,23.54503455,87.29196805,0,71.7380370410796,1501497288696
0.18424988,8.972214,1.0925903,23.54503455,87.29196805,0,71.7380370410796,1501497288716
-0.66667175,9.110031,0.25775146,23.54503455,87.29196805,0,71.7380370410796,1501497288737
-0.4116516,10.0447235,0.82170105,23.54503455,87.29196805,0,71.7380370410796,1501497288763
-0.83403015,9.513138,0.15472412,23.54503455,87.29196805,0,71.7380370410796,1501497288771
0.21868896,9.048599,1.3303833,23.54503455,87.29196805,0,71.7380370410796,1501497288788
