xaxis,yaxis,zaxis,latituse,longitude,speed,sound,timestamp
-1.7557678,9.850815,-1.336853,23.55534254,87.2911663,0,68.504836201949,1501499811739
-1.5236511,9.11763,0.20335388,23.55534254,87.2911663,0,68.504836201949,1501499811771
-0.6372223,9.187271,1.551712,23.55534254,87.2911663,0,68.504836201949,1501499811772
-1.0380554,9.371338,-0.64398193,23.55534254,87.2911663,0,68.504836201949,1501499811788
-1.1534729,9.738174,-0.48760986,23.55534254,87.2911663,0,68.504836201949,1501499811806
-0.81077576,9.822281,0.36325073,23.55534254,87.2911663,0,68.504836201949,1501499811829
-1.2024689,9.09845,1.0876923,23.55534254,87.2911663,0,68.504836201949,1501499811845
-1.2450714,8.913162,-1.7736969,23.55534254,87.2911663,0,68.504836201949,1501499811866
-0.96102905,9.698151,0.63275146,23.55534254,87.2911663,0,68.504836201949,1501499811884
-1.0578308,9.770477,0.11657715,23.55534254,87.2911663,0,68.504836201949,1501499811903
-0.977829,9.384628,0.8486786,23.55534254,87.2911663,0,68.504836201949,1501499811935
-1.1880798,9.101532,-0.9965973,23.55534254,87.2911663,0,68.504836201949,1501499811946
-1.4514008,9.077988,0.317276,23.55534254,87.2911663,0,68.504836201949,1501499811969
-1.027298,10.010025,0.36050415,23.55534254,87.2911663,0,68.504836201949,1501499811984
-0.759552,9.859085,0.85913086,23.55534254,87.2911663,0,68.504836201949,1501499812001
-1.3781586,8.8771515,-1.2208099,23.55534254,87.2911663,0,68.504836201949,1501499812041
-1.6356964,8.894943,0.1693573,23.55534254,87.2911663,0,68.504836201949,1501499812061
-1.1316223,9.960831,0.7327881,23.55534254,87.2911663,0,68.504836201949,1501499812072
-0.99290466,9.85376,-0.07254028,23.55534254,87.2911663,0,68.504836201949,1501499812090
-0.49977112,9.031082,-0.39230347,23.55534254,87.2911663,0,68.504836201949,1501499812109
-1.8136597,8.996674,-0.024383545,23.55534254,87.2911663,0,66.9800606352604,1501499812137
-1.4740295,9.960541,-0.16242981,23.55534254,87.2911663,0,66.9800606352604,1501499812147
-0.048202515,10.040802,0.67948914,23.55534254,87.2911663,0,66.9800606352604,1501499812165
-0.957077,9.024246,-0.20611572,23.55534281,87.29116655,0,66.9800606352604,1501499812183
-1.7672882,8.712021,0.022705078,23.55534281,87.29116655,0,66.9800606352604,1501499812207
-1.2564087,10.001297,0.25183105,23.55534281,87.29116655,0,66.9800606352604,1501499812230
-0.5761719,9.894501,-0.54141235,23.55534281,87.29116655,0,66.9800606352604,1501499812245
-0.5998993,9.168015,0.21673584,23.55534281,87.29116655,0,66.9800606352604,1501499812259
-1.1433105,8.824158,0.054840088,23.55534281,87.29116655,0,66.9800606352604,1501499812278
-1.2615204,9.769272,0.32157898,23.55534281,87.29116655,0,66.9800606352604,1501499812297
-1.0649719,9.935638,-0.86787415,23.55534281,87.29116655,0,66.9800606352604,1501499812315
-0.12879944,8.998184,0.90592957,23.55534281,87.29116655,0,66.9800606352604,1501499812358
-1.1916656,8.725433,0.039352417,23.55534281,87.29116655,0,66.9800606352604,1501499812380
-1.2581329,9.993805,0.20108032,23.55534281,87.29116655,0,66.9800606352604,1501499812391
-0.8112793,9.8415985,-0.7688904,23.55534281,87.29116655,0,66.9800606352604,1501499812409
-0.49139404,9.1953125,0.42956543,23.55534281,87.29116655,0,66.9800606352604,1501499812430
-1.0283661,9.022278,0.07722473,23.55534281,87.29116655,0,66.9800606352604,1501499812455
-1.4311218,9.759338,-0.3401947,23.55534281,87.29116655,0,66.9800606352604,1501499812467
-1.4380646,9.88916,-1.4898529,23.55534281,87.29116655,0,66.9800606352604,1501499812484
-0.07122803,9.311707,1.3233643,23.55534281,87.29116655,0,66.9800606352604,1501499812504
-0.8690033,8.652283,0.46774292,23.55534281,87.29116655,0,66.9800606352604,1501499812530
-1.2526245,9.610245,0.66970825,23.55534281,87.29116655,0,66.9800606352604,1501499812571
-0.8735199,9.759827,-0.74598694,23.55534281,87.29116655,0,66.9800606352604,1501499812572
-0.61502075,9.2200775,0.49746704,23.55534281,87.29116655,0,66.9800606352604,1501499812579
-0.60899353,8.813751,0.17526245,23.55534281,87.29116655,0,66.9800606352604,1501499812601
-0.76068115,9.674622,0.26786804,23.55534281,87.29116655,0,66.9800606352604,1501499812620
-1.7236328,9.971527,-0.3746338,23.55534281,87.29116655,0,63.1411635820911,1501499812637
-0.42745972,9.032379,0.38607788,23.55534281,87.29116655,0,63.1411635820911,1501499812675
-1.3150482,8.900421,-0.099975586,23.55534281,87.29116655,0,63.1411635820911,1501499812699
-1.3455505,10.029205,0.22233582,23.55534281,87.29116655,0,63.1411635820911,1501499812715
-1.2374725,9.921143,-0.7872925,23.55534281,87.29116655,0,63.1411635820911,1501499812729
-0.8739624,9.113266,-0.30334473,23.55534281,87.29116655,0,63.1411635820911,1501499812747
-1.3758392,8.879105,0.3374176,23.55534281,87.29116655,0,63.1411635820911,1501499812767
-1.3131256,10.014954,0.35575867,23.55534281,87.29116655,0,63.1411635820911,1501499812789
-1.2618408,9.932205,-0.42111206,23.55534281,87.29116655,0,63.1411635820911,1501499812804
-0.7033844,8.967392,-0.45680237,23.55534281,87.29116655,0,63.1411635820911,1501499812827
-1.5723724,8.953629,0.569397,23.55534281,87.29116655,0,63.1411635820911,1501499812845
-1.0587616,9.742416,0.73643494,23.55534281,87.29116655,0,63.1411635820911,1501499812866
-1.070816,9.790543,-0.5132141,23.55534281,87.29116655,0,63.1411635820911,1501499812878
-0.74324036,9.021149,-0.47198486,23.55534281,87.29116655,0,63.1411635820911,1501499812898
-1.7735596,8.972031,0.53401184,23.55534281,87.29116655,0,63.1411635820911,1501499812916
-1.295639,9.864502,0.8304291,23.55534281,87.29116655,0,63.1411635820911,1501499812938
-0.9443207,9.773758,-0.3486786,23.55534281,87.29116655,0,63.1411635820911,1501499812956
-1.2922363,9.01944,-1.395462,23.55534281,87.29116655,0,63.1411635820911,1501499812995
-1.7171936,9.115555,1.2392273,23.55534281,87.29116655,0,63.1411635820911,1501499813015
-1.0813599,9.49855,0.41210938,23.55534281,87.29116655,0,63.1411635820911,1501499813037
-1.0597076,10.001144,-0.50253296,23.55534281,87.29116655,0,63.1411635820911,1501499813048
-1.3157654,9.13855,-0.5205536,23.55534281,87.29116655,0,63.1411635820911,1501499813070
-1.4952393,8.991028,1.104187,23.55534281,87.29116655,0,66.7778394163957,1501499813086
-1.3656921,9.447739,0.31373596,23.55534281,87.29116655,0,66.7778394163957,1501499813110
-0.9173584,9.972305,-0.9818573,23.55534281,87.29116655,0,66.7778394163957,1501499813126
-1.7519226,9.747696,-0.22683716,23.55534281,87.29116655,0,66.7778394163957,1501499813140
