xaxis,yaxis,zaxis,latituse,longitude,speed,sound,timestamp
-1.4706879,9.817139,-2.9949036,23.54397126,87.28800506,0,72.2912667100811,1501498584913
-0.5549774,9.645233,1.3461761,23.54397126,87.28800506,0,72.2912667100811,1501498584940
0.1533966,9.54866,0.099472046,23.54397126,87.28800506,0,72.2912667100811,1501498584950
-0.7133179,9.484924,0.5866699,23.54397126,87.28800506,0,72.2912667100811,1501498584968
-0.19691467,9.5699005,-0.6508026,23.54397126,87.28800506,0,72.2912667100811,1501498584985
-0.50090027,9.275833,1.6620178,23.54397126,87.28800506,0,72.2912667100811,1501498585003
0.04928589,9.903015,-2.170044,23.54397126,87.28800506,0,72.2912667100811,1501498585026
0.06513977,8.93782,3.042862,23.54397126,87.28800506,0,72.2912667100811,1501498585049
-0.9003906,9.725037,-0.8618164,23.54397126,87.28800506,0,72.2912667100811,1501498585080
0.004623413,9.116852,0.8349304,23.54397126,87.28800506,0,72.2912667100811,1501498585080
-0.5791626,9.699814,0.11643982,23.54397126,87.28800506,0,72.2912667100811,1501498585099
-0.15408325,9.469055,-0.03994751,23.54397126,87.28800506,0,72.2912667100811,1501498585117
-0.34013367,9.247604,1.1757507,23.54397126,87.28800506,0,72.2912667100811,1501498585136
-0.725708,9.693878,-1.1495056,23.54397125,87.28800505,0,72.2912667100811,1501498585154
-0.015197754,8.95224,1.6850586,23.54397125,87.28800505,0,72.2912667100811,1501498585174
-0.43481445,10.024994,-2.4457397,23.54397125,87.28800505,0,72.2912667100811,1501498585192
-0.38282776,9.079239,3.1417847,23.54397125,87.28800505,0,72.2912667100811,1501498585248
-0.36254883,9.596573,-0.22547913,23.54397125,87.28800505,0,72.2912667100811,1501498585249
-0.2908783,9.409531,0.06666565,23.54397125,87.28800505,0,72.2912667100811,1501498585276
-0.33758545,9.473297,0.8113556,23.54397125,87.28800505,0,72.2912667100811,1501498585286
-0.06896973,9.732941,-1.0495758,23.54397125,87.28800505,0,72.2912667100811,1501498585306
-0.08770752,9.302368,2.1430054,23.54397125,87.28800505,0,78.7137282249919,1501498585323
-0.6086731,9.638153,-1.2774048,23.54397125,87.28800505,0,78.7137282249919,1501498585344
0.0778656,8.663803,1.2541199,23.54397125,87.28800505,0,78.7137282249919,1501498585361
